ifInOctets11,ifOutOctets11,ifInUcastPkts11,ifOutUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,icmpInMsgs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
2480665158,839100863,11659836,3661855,5576,1377678,1312153,568,12431,80,14320,10492604,2716571,5426,11487438,11484787,3937400,3484,8652,1054,0,0,normal
2480678577,839122548,11659892,3661908,5576,1377703,1312178,568,12431,80,14320,10492648,2716615,5426,11487506,11484855,3937469,3484,8652,1054,0,0,normal
2480690427,839141858,11659944,3661955,5576,1377764,1312239,571,12431,86,14323,10492709,2716680,5426,11487599,11484948,3937559,3484,8652,1054,0,0,normal
2480692947,839144097,11659961,3662031,5576,1377862,1312347,572,12435,85,14325,10492778,2716743,5426,11487716,11485065,3937679,3484,8652,1054,0,0,normal
2480726546,839214976,11660101,3662122,5604,1378171,1312670,575,12435,77,14353,10492861,2716827,5426,11488220,11485569,3938178,3484,8652,1054,0,0,normal
2481883839,839309186,11661302,3662817,5620,1378875,1313371,575,12435,77,14370,10492927,2716889,5426,11488965,11486314,3938912,3484,8652,1054,0,0,normal
2484584424,839448974,11663561,3663765,5628,1379689,1314169,575,12435,78,14379,10493044,2716940,5426,11489680,11487029,3939584,3484,8652,1054,0,0,normal
2484606399,839468919,11663623,3663824,5632,1379748,1314233,575,12435,78,14383,10493129,2717020,5426,11489823,11487172,3939725,3484,8652,1054,0,0,normal
2484620324,839502107,11663702,3663906,5636,1379863,1314357,581,12435,90,14394,10493183,2717075,5426,11489940,11487289,3939843,3484,8652,1054,0,0,normal
2484622942,839505885,11663718,3663921,5636,1379961,1314455,582,12435,92,14395,10493240,2717133,5426,11490037,11487386,3939939,3484,8652,1054,0,0,normal
2484640932,839519425,11663766,3663969,5664,1380106,1314602,582,12436,78,14420,10493295,2717183,5426,11490180,11487529,3940079,3484,8652,1054,0,0,normal
2484655707,839531813,11663839,3664003,5696,1380193,1314686,582,12436,78,14452,10493424,2717240,5426,11490297,11487646,3940179,3484,8652,1054,0,0,normal
2484661378,839540045,11663868,3664028,5700,1380261,1314764,582,12438,79,14457,10493486,2717292,5426,11490431,11487780,3940301,3484,8652,1054,0,0,normal
2484689898,839607849,11663976,3664139,5712,1380312,1314814,582,12438,79,14469,10493565,2717374,5426,11490543,11487892,3940423,3484,8652,1054,0,0,normal
2484725516,839636475,11664061,3664212,5716,1380375,1314880,582,12438,78,14476,10493724,2717472,5426,11490694,11488043,3940560,3484,8652,1054,0,0,normal
2484751643,839652607,11664149,3664276,5728,1380428,1314940,582,12438,78,14489,10493828,2717533,5426,11490804,11488153,3940660,3484,8652,1054,0,0,normal
2484773547,839670372,11664242,3664330,5732,1380475,1314987,582,12438,78,14494,10494002,2717598,5426,11490927,11488276,3940768,3484,8652,1054,0,0,normal
2484791723,839690139,11664319,3664394,5732,1380493,1315003,582,12438,78,14494,10494066,2717661,5426,11491007,11488356,3940844,3484,8652,1054,0,0,normal
2484793944,839691084,11664336,3664446,5736,1380539,1315047,582,12438,79,14499,10494123,2717717,5426,11491105,11488454,3940939,3484,8652,1054,0,0,normal
2484807864,839711398,11664403,3664459,5740,1380564,1315072,582,12438,79,14503,10494181,2717763,5426,11491184,11488533,3941017,3484,8652,1054,0,0,normal
2484814392,839720765,11664448,3664503,5744,1380621,1315129,582,12439,81,14509,10494263,2717841,5426,11491306,11488655,3941136,3484,8652,1054,0,0,normal
2485100084,839810757,11664832,3664822,5746,1380889,1315401,582,12439,80,14510,10494483,2718006,5426,11491937,11489286,3941693,3484,8652,1054,0,0,normal
2485871267,839898296,11666144,3665543,5746,1381526,1316016,582,12439,80,14510,10494557,2718083,5426,11492654,11490003,3942391,3484,8652,1054,0,0,normal
2488464039,839967190,11667825,3666198,5750,1382197,1316662,582,12439,81,14515,10494684,2718131,5426,11493251,11490600,3942947,3484,8652,1054,0,0,normal
2488505125,839987656,11667912,3666275,5750,1382240,1316708,582,12439,81,14515,10494733,2718180,5426,11493335,11490684,3943030,3484,8652,1054,0,0,normal
2488521568,840016855,11667961,3666328,5754,1382271,1316742,582,12439,81,14519,10494802,2718262,5426,11493423,11490772,3943133,3484,8652,1054,0,0,normal
2488529096,840019599,11668002,3666370,5754,1382304,1316775,584,12439,85,14521,10494934,2718327,5426,11493530,11490879,3943234,3484,8652,1054,0,0,normal
2488562627,840058199,11668109,3666464,5754,1382396,1316880,587,12439,88,14527,10495022,2718415,5426,11493767,11491116,3943471,3484,8652,1054,0,0,normal
2488661157,840094356,11668262,3666586,5756,1382603,1317084,591,12440,94,14532,10495089,2718486,5426,11493889,11491238,3943596,3484,8652,1054,0,0,normal
2488671642,840134315,11668399,3666710,5792,1382782,1317268,593,12442,85,14569,10495196,2718583,5426,11494135,11491484,3943835,3484,8652,1054,0,0,normal
2488723953,840221185,11668556,3666862,5792,1383063,1317563,598,12442,96,14576,10495350,2718678,5426,11494442,11491791,3944117,3484,8652,1054,0,0,normal
2488760425,840236407,11668618,3666908,5820,1383281,1317782,598,12443,82,14601,10495451,2718762,5426,11494634,11491983,3944304,3484,8652,1054,0,0,normal
2488784051,840257394,11668691,3666978,5836,1383359,1317868,598,12446,82,14617,10495512,2718822,5426,11494736,11492085,3944408,3484,8652,1054,0,0,normal
2488803081,840274696,11668774,3667037,5840,1383390,1317901,598,12446,82,14621,10495619,2718869,5426,11494824,11492173,3944487,3484,8652,1054,0,0,normal
2488805433,840278706,11668792,3667054,5844,1383416,1317927,598,12446,82,14625,10495679,2718925,5426,11494908,11492257,3944565,3484,8652,1054,0,0,normal
2488814588,840284888,11668819,3667078,5844,1383432,1317942,598,12447,82,14625,10495728,2718976,5426,11494968,11492317,3944629,3484,8652,1054,0,0,normal
2488834388,840312490,11668886,3667153,5852,1383468,1317980,598,12447,82,14633,10495812,2719062,5426,11495081,11492430,3944744,3484,8652,1054,0,0,normal
2488836791,840351585,11668909,3667195,5852,1383538,1318065,598,12448,82,14633,10495870,2719115,5426,11495353,11492702,3945006,3484,8652,1054,0,0,normal
2489384157,840428658,11669957,3667814,5852,1384155,1318673,598,12448,82,14633,10495928,2719173,5426,11496020,11493369,3945662,3484,8652,1054,0,0,normal
2491372710,840486756,11671239,3668340,5852,1384910,1319425,598,12448,82,14633,10496072,2719236,5426,11496940,11494289,3946558,3484,8652,1054,0,0,normal
2493338445,840556311,11672820,3668967,5860,1385265,1319771,598,12451,82,14642,10496133,2719296,5426,11497145,11494494,3946749,3484,8652,1054,0,0,normal
2493348571,840578129,11672863,3669025,5860,1385357,1319860,601,12452,86,14645,10496178,2719341,5426,11497228,11494577,3946830,3484,8652,1054,0,0,normal
2493361074,840590508,11672915,3669056,5860,1385407,1319914,601,12453,87,14646,10496227,2719386,5426,11497284,11494633,3946885,3484,8652,1054,0,0,normal
2493368998,840600046,11672944,3669084,5878,1385481,1319988,601,12453,79,14662,10496284,2719443,5426,11497388,11494737,3946987,3484,8652,1054,0,0,normal
2493395523,840626407,11673030,3669160,5882,1385520,1320026,601,12453,78,14666,10496365,2719526,5426,11497500,11494849,3947098,3484,8652,1054,0,0,normal
2493401950,840668927,11673080,3669212,5886,1385588,1320101,601,12453,78,14670,10496418,2719575,5426,11497663,11495012,3947226,3484,8652,1054,0,0,normal
2493752401,840725437,11673990,3669820,5886,1386167,1320663,601,12454,77,14671,10496530,2719689,5426,11498427,11495776,3947977,3484,8652,1054,0,0,normal
2495585556,840840843,11675216,3670348,5890,1386760,1321247,601,12454,77,14675,10496685,2719768,5426,11499000,11496349,3948531,3484,8652,1054,0,0,normal
2495968652,840870781,11675560,3670519,5894,1386812,1321304,601,12456,77,14679,10496734,2719813,5426,11499085,11496434,3948617,3484,8652,1054,0,0,normal
2495977175,840880372,11675595,3670551,5894,1386830,1321321,601,12456,77,14679,10496849,2719872,5426,11499176,11496525,3948692,3484,8652,1054,0,0,normal
2495989547,840881770,11675648,3670563,5894,1386841,1321332,601,12457,77,14679,10497011,2719921,5426,11499252,11496601,3948750,3484,8652,1054,0,0,normal
2495999203,840900833,11675711,3670599,5898,1386876,1321369,601,12458,77,14683,10497082,2719979,5426,11499348,11496697,3948841,3484,8652,1054,0,0,normal
2496020299,840932073,11675779,3670662,5898,1386947,1321441,601,12459,78,14685,10497136,2720034,5426,11499477,11496826,3948966,3484,8652,1054,0,0,normal
2496029448,840937074,11675809,3670685,5898,1386961,1321456,601,12459,78,14685,10497206,2720104,5426,11499560,11496909,3949050,3484,8652,1054,0,0,normal
2496045379,840958948,11675871,3670751,5898,1386973,1321470,601,12460,78,14685,10497262,2720171,5426,11499625,11496974,3949126,3484,8652,1054,0,0,normal
2496049018,840966745,11675900,3670780,5898,1386997,1321494,601,12460,78,14685,10497380,2720225,5426,11499718,11497067,3949206,3484,8652,1054,0,0,normal
2496069683,840983739,11675981,3670838,5902,1387028,1321523,601,12460,78,14689,10497476,2720313,5426,11499825,11497174,3949315,3484,8652,1054,0,0,normal
2496080361,840999230,11676043,3670902,5902,1387050,1321546,601,12460,78,14689,10497542,2720385,5426,11499927,11497276,3949425,3484,8652,1054,0,0,normal
2496114917,841039637,11676092,3670952,5902,1387069,1321569,601,12461,78,14689,10497619,2720466,5426,11500014,11497363,3949515,3484,8652,1054,0,0,normal
2496119122,841042713,11676148,3671014,5906,1387110,1321622,601,12461,79,14695,10497675,2720518,5426,11500111,11497460,3949616,3484,8652,1054,0,0,normal
2496143130,841081952,11676201,3671062,5906,1387200,1321713,604,12462,84,14698,10497737,2720578,5426,11500219,11497568,3949724,3484,8652,1054,0,0,normal
2496160624,841102168,11676270,3671122,5920,1387293,1321810,604,12463,79,14711,10497820,2720638,5426,11500326,11497675,3949821,3484,8652,1054,0,0,normal
2496165546,841106566,11676295,3671144,5928,1387334,1321850,604,12464,78,14719,10497874,2720691,5426,11500412,11497761,3949904,3484,8652,1054,0,0,normal
2496169675,841128812,11676380,3671223,5932,1387389,1321905,604,12464,78,14724,10497937,2720758,5426,11500559,11497908,3950028,3484,8652,1054,0,0,normal
2496205948,841184298,11676477,3671296,5936,1387460,1321977,604,12465,79,14729,10498072,2720823,5426,11500670,11498019,3950127,3484,8652,1054,0,0,normal
2496254653,841235696,11676574,3671394,5940,1387503,1322025,604,12465,79,14733,10498208,2720962,5426,11500846,11498195,3950310,3484,8652,1054,0,0,normal
2496275355,841265556,11676663,3671476,5940,1387519,1322041,604,12465,79,14733,10498263,2721018,5426,11500919,11498268,3950378,3484,8652,1054,0,0,normal
2496277097,841272910,11676679,3671490,5944,1387550,1322071,604,12465,79,14737,10498325,2721064,5426,11501002,11498351,3950453,3484,8652,1054,0,0,normal
2496287381,841279645,11676759,3671534,5944,1387584,1322106,604,12465,79,14737,10498447,2721110,5426,11501100,11498449,3950538,3484,8652,1054,0,0,normal
2496312175,841318836,11676818,3671594,5944,1387757,1322289,604,12465,79,14737,10498508,2721170,5426,11501456,11498805,3950884,3484,8652,1054,0,0,normal
2497005859,841380641,11678105,3672335,5948,1388377,1322897,604,12466,79,14742,10498596,2721252,5426,11502179,11499528,3951579,3484,8652,1054,0,0,normal
2499400375,841491241,11679646,3672944,5948,1389249,1323716,604,12466,79,14742,10498653,2721308,5426,11503202,11500551,3952531,3484,8652,1054,0,0,normal
2501249359,841569104,11681155,3673520,5952,1389589,1324034,604,12466,79,14747,10498788,2721362,5426,11503377,11500726,3952681,3484,8652,1054,0,0,normal
2501260348,841580968,11681199,3673560,5952,1389616,1324060,604,12466,79,14747,10498873,2721450,5426,11503481,11500830,3952784,3484,8652,1054,0,0,normal
2501284967,841608319,11681301,3673639,5952,1389709,1324163,607,12467,86,14752,10499002,2721505,5426,11503594,11500943,3952889,3484,8652,1054,0,0,normal
2501302422,841623174,11681350,3673690,5952,1389761,1324220,607,12468,85,14753,10499053,2721552,5426,11503668,11501017,3952966,3484,8652,1054,0,0,normal
2501307343,841627587,11681381,3673711,5970,1389825,1324284,607,12468,79,14769,10499100,2721599,5426,11503754,11501103,3953051,3484,8652,1054,0,0,normal
2501322905,841648729,11681429,3673761,5974,1389868,1324333,607,12469,79,14773,10499155,2721655,5426,11503843,11501192,3953142,3484,8652,1054,0,0,normal
2501335048,841663840,11681466,3673800,5978,1389914,1324385,607,12470,79,14777,10499232,2721728,5426,11503962,11501311,3953247,3484,8652,1054,0,0,normal
2501342465,841704909,11681515,3673851,5978,1389939,1324411,607,12470,79,14777,10499311,2721807,5426,11504070,11501419,3953353,3484,8652,1054,0,0,normal
2501361719,841728540,11681586,3673919,5982,1389968,1324441,607,12470,79,14781,10499423,2721851,5426,11504153,11501502,3953421,3484,8652,1054,0,0,normal
2501370277,841733634,11681634,3673942,5986,1390001,1324474,607,12470,79,14785,10499498,2721915,5426,11504243,11501592,3953512,3484,8652,1054,0,0,normal
2501383023,841746737,11681679,3673990,5986,1390038,1324524,607,12476,79,14785,10499567,2721986,5426,11504406,11501754,3953678,3484,8652,1054,0,0,normal
2502021422,841833935,11682396,3674473,5986,1390582,1325051,607,12476,79,14785,10499652,2722068,5426,11505106,11502455,3954357,3484,8652,1054,0,0,normal
2503159650,841880008,11684216,3675229,5990,1391281,1325734,607,12476,78,14789,10499697,2722113,5426,11505944,11503293,3955179,3484,8652,1054,0,0,normal
2505690071,841961359,11685454,3675744,5990,1391751,1326198,607,12476,77,14790,10499759,2722172,5426,11506259,11503608,3955482,3484,8652,1054,0,0,normal
2505699594,841974715,11685491,3675775,5990,1391777,1326232,607,12476,77,14791,10499847,2722256,5426,11506381,11503730,3955610,3484,8652,1054,0,0,normal
2505732882,842015695,11685600,3675886,5994,1391905,1326364,610,12477,77,14799,10499897,2722306,5426,11506492,11503841,3955716,3484,8652,1054,0,0,normal
2505739602,842028148,11685649,3675927,6010,1391957,1326417,610,12477,77,14815,10500007,2722350,5426,11506588,11503937,3955795,3484,8652,1054,0,0,normal
2505751033,842034035,11685716,3675961,6014,1392000,1326460,610,12477,77,14819,10500087,2722415,5426,11506691,11504040,3955898,3484,8652,1054,0,0,normal
2505770268,842079094,11685801,3676046,6018,1392092,1326567,610,12477,77,14823,10500189,2722474,5426,11506903,11504252,3956078,3484,8652,1054,0,0,normal
2505863554,842146586,11685992,3676198,6018,1392187,1326665,610,12477,77,14823,10500327,2722541,5426,11507017,11504366,3956179,3484,8652,1054,0,0,normal
2505874422,842155534,11686046,3676231,6026,1392217,1326696,610,12478,77,14831,10500439,2722587,5426,11507097,11504446,3956248,3484,8652,1054,0,0,normal
2505879160,842167431,11686075,3676273,6026,1392247,1326731,610,12479,77,14831,10500484,2722638,5426,11507175,11504524,3956333,3484,8652,1054,0,0,normal
2505897972,842182640,11686120,3676315,6026,1392287,1326775,610,12481,77,14832,10500552,2722702,5426,11507287,11504636,3956445,3484,8652,1054,0,0,normal
2505925622,842215217,11686203,3676390,6026,1392308,1326798,610,12481,77,14832,10500627,2722780,5426,11507383,11504732,3956543,3484,8652,1054,0,0,normal
2505942115,842226581,11686268,3676430,6026,1392339,1326832,610,12481,77,14833,10500745,2722832,5426,11507474,11504823,3956623,3484,8652,1054,0,0,normal
2505954070,842231930,11686323,3676454,6034,1392380,1326871,610,12481,77,14841,10500889,2722884,5426,11507582,11504931,3956709,3484,8652,1054,0,0,normal
2505959719,842234587,11686363,3676508,6034,1392407,1326901,610,12481,77,14841,10500958,2722954,5426,11507673,11505022,3956801,3484,8652,1054,0,0,normal
2505979303,842258969,11686430,3676548,6034,1392424,1326920,610,12481,77,14841,10501018,2723014,5426,11507749,11505098,3956877,3484,8652,1054,0,0,normal
2506012871,842298197,11686480,3676599,6034,1392434,1326931,610,12481,77,14841,10501101,2723098,5426,11507840,11505189,3956971,3484,8652,1054,0,0,normal
2506015476,842299979,11686497,3676615,6038,1392460,1326956,610,12481,77,14845,10501149,2723154,5426,11507918,11505267,3957052,3484,8652,1054,0,0,normal
2506097652,842350377,11686662,3676781,6038,1392660,1327151,610,12482,79,14847,10501199,2723205,5426,11508188,11505537,3957303,3484,8652,1054,0,0,normal
2506206865,842373698,11686794,3676888,6038,1392706,1327199,610,12482,79,14847,10501277,2723266,5426,11508289,11505638,3957404,3484,8652,1054,0,0,normal
2506230552,842397516,11686848,3676941,6038,1392735,1327230,610,12482,79,14847,10501365,2723348,5426,11508387,11505736,3957495,3484,8652,1054,0,0,normal
2506239801,842409154,11686911,3676978,6042,1392781,1327276,610,12483,80,14852,10501483,2723392,5426,11508496,11505845,3957586,3484,8652,1054,0,0,normal
2506255685,842421238,11686983,3677024,6046,1392812,1327308,610,12483,80,14856,10501575,2723444,5426,11508577,11505926,3957663,3484,8652,1054,0,0,normal
2506270118,842433132,11687034,3677076,6046,1392852,1327353,610,12483,80,14858,10501697,2723542,5426,11508722,11506071,3957802,3484,8652,1054,0,0,normal
2506301999,842459031,11687135,3677154,6046,1392875,1327377,610,12483,80,14858,10501784,2723589,5426,11508803,11506152,3957878,3484,8652,1054,0,0,normal
2506314938,842475017,11687177,3677198,6050,1392908,1327411,610,12483,80,14862,10501865,2723670,5426,11508907,11506256,3957985,3484,8652,1054,0,0,normal
2506321613,842482636,11687206,3677229,6050,1392932,1327436,610,12483,79,14862,10501930,2723716,5426,11508985,11506334,3958054,3484,8652,1054,0,0,normal
2506332787,842485111,11687271,3677254,6050,1392950,1327464,610,12484,79,14862,10502053,2723767,5426,11509078,11506427,3958144,3484,8652,1054,0,0,normal
2506827443,842549068,11687819,3677610,6050,1393350,1327832,610,12485,80,14864,10502152,2723859,5426,11509559,11506908,3958581,3484,8652,1054,0,0,normal
2506950798,842602220,11688027,3677755,6054,1393391,1327884,610,12485,79,14868,10502268,2723936,5426,11509684,11507033,3958694,3484,8652,1054,0,0,normal
2506962317,842612193,11688086,3677792,6058,1393421,1327918,610,12487,79,14872,10502422,2724013,5426,11509830,11507179,3958833,3484,8652,1054,0,0,normal
2506993176,842646342,11688173,3677880,6058,1393466,1327968,610,12487,80,14874,10502472,2724064,5426,11509898,11507247,3958898,3484,8652,1054,0,0,normal
2506997685,842652818,11688203,3677945,6058,1393487,1327990,610,12487,80,14874,10502548,2724145,5426,11509997,11507346,3959001,3484,8652,1054,0,0,normal
2507013245,842678179,11688253,3677956,6058,1393497,1328001,610,12487,80,14874,10502593,2724190,5426,11510049,11507398,3959053,3484,8652,1054,0,0,normal
2507047829,842713715,11688313,3678012,6062,1393536,1328042,610,12487,80,14879,10502670,2724268,5426,11510165,11507514,3959168,3484,8652,1054,0,0,normal
2507053170,842717501,11688379,3678073,6062,1393573,1328084,610,12487,80,14880,10502723,2724324,5426,11510255,11507604,3959264,3484,8652,1054,0,0,normal
2507064296,842736871,11688400,3678100,6062,1393598,1328117,610,12488,80,14881,10502790,2724389,5426,11510349,11507698,3959360,3484,8652,1054,0,0,normal
2507080621,842758973,11688440,3678145,6062,1393614,1328133,610,12489,80,14881,10502870,2724474,5426,11510444,11507793,3959460,3484,8652,1054,0,0,normal
2507098508,842781040,11688493,3678198,6066,1393640,1328162,610,12491,79,14885,10502965,2724521,5426,11510522,11507871,3959533,3484,8652,1054,0,0,normal
2507118262,842791585,11688587,3678246,6070,1393679,1328200,610,12491,79,14889,10503118,2724574,5426,11510625,11507974,3959617,3484,8652,1054,0,0,normal
2507121725,842796200,11688611,3678263,6070,1393688,1328209,610,12491,79,14889,10503164,2724622,5426,11510696,11508045,3959683,3484,8652,1054,0,0,normal
2507178813,842839015,11688983,3678583,6070,1394043,1328570,610,12491,79,14889,10503243,2724700,5426,11511311,11508660,3960272,3484,8652,1054,0,0,normal
2507956608,842910826,11689499,3678860,6070,1394231,1328754,610,12492,77,14889,10503415,2724787,5426,11511417,11508766,3960366,3484,8652,1054,0,0,normal
2507973352,842934259,11689561,3678915,6074,1394255,1328778,610,12492,77,14893,10504150,2725035,5426,11512176,11509525,3960635,3484,8652,1054,0,0,normal
2508759777,842967963,11690247,3679110,6074,1394273,1328797,610,12492,77,14893,10504205,2725087,5426,11512242,11509591,3960700,3484,8652,1054,0,0,normal
2508779425,842996514,11690319,3679185,6074,1394319,1328850,610,12494,76,14895,10504332,2725181,5426,11512402,11509751,3960859,3484,8652,1054,0,0,normal
2508813852,843023939,11690442,3679267,6078,1394355,1328884,610,12494,76,14899,10504491,2725243,5426,11512491,11509840,3960941,3484,8652,1054,0,0,normal
2508819951,843026208,11690474,3679288,6082,1394390,1328925,610,12495,77,14904,10504564,2725305,5426,11512611,11509960,3961058,3484,8652,1054,0,0,normal
2508840999,843048935,11690559,3679370,6082,1394425,1328956,610,12495,77,14904,10504629,2725365,5426,11512682,11510031,3961128,3484,8652,1054,0,0,normal
2508851478,843061476,11690598,3679408,6082,1394447,1328977,610,12495,77,14904,10504711,2725448,5426,11512788,11510137,3961232,3484,8652,1054,0,0,normal
2508863188,843071717,11690632,3679441,6082,1394461,1328993,610,12495,77,14904,10504759,2725492,5426,11512850,11510199,3961292,3484,8652,1054,0,0,normal
2508865826,843079228,11690657,3679461,6086,1394492,1329025,610,12497,78,14909,10504810,2725549,5426,11512938,11510287,3961386,3484,8652,1054,0,0,normal
2508879183,843100331,11690704,3679514,6086,1394518,1329051,610,12499,78,14909,10504866,2725612,5426,11513013,11510362,3961466,3484,8652,1054,0,0,normal
2508890922,843112794,11690758,3679566,6086,1394541,1329073,610,12499,78,14909,10504938,2725679,5426,11513100,11510449,3961549,3484,8652,1054,0,0,normal
2508901783,843128784,11690806,3679608,6086,1394562,1329096,610,12499,78,14909,10505041,2725780,5426,11513229,11510578,3961677,3484,8652,1054,0,0,normal
2508929010,843159811,11690883,3679669,6090,1394585,1329122,610,12500,77,14913,10505152,2725825,5426,11513304,11510653,3961739,3484,8652,1054,0,0,normal
2508941436,843162575,11690948,3679694,6094,1394639,1329176,610,12500,77,14918,10505279,2725878,5426,11513421,11510770,3961842,3484,8652,1054,0,0,normal
2508952185,843176847,11691014,3679754,6094,1394658,1329194,610,12500,77,14918,10505332,2725933,5426,11513496,11510845,3961914,3484,8652,1054,0,0,normal
2508959944,843182491,11691043,3679779,6094,1394674,1329213,610,12500,77,14918,10505405,2726004,5426,11513584,11510933,3962001,3484,8652,1054,0,0,normal
2508970342,843193989,11691082,3679809,6094,1394689,1329229,610,12501,77,14918,10505471,2726048,5426,11513649,11510998,3962063,3484,8652,1054,0,0,normal
2508975936,843197606,11691130,3679850,6098,1394730,1329268,610,12501,77,14922,10505519,2726096,5426,11513736,11511085,3962145,3484,8652,1054,0,0,normal
2508987105,843217082,11691174,3679896,6098,1394762,1329302,610,12502,78,14923,10505578,2726151,5426,11513825,11511174,3962232,3484,8652,1054,0,0,normal
2508989397,843220338,11691185,3679906,6098,1394774,1329315,610,12502,78,14923,10505623,2726196,5426,11513885,11511234,3962291,3484,8652,1054,0,0,normal
2508998736,843228811,11691219,3679936,6102,1394807,1329349,610,12502,77,14927,10505714,2726284,5426,11514007,11511356,3962407,3484,8652,1054,0,0,normal
2509032360,843283504,11691380,3680087,6106,1394904,1329463,610,12505,80,14934,10505876,2726336,5426,11514174,11511523,3962561,3484,8652,1054,0,0,normal
2509040717,843289076,11691434,3680114,6106,1394929,1329489,610,12505,80,14934,10505926,2726380,5426,11514257,11511606,3962645,3484,8652,1054,0,0,normal
2509054387,843306411,11691485,3680161,6106,1394950,1329508,610,12505,80,14934,10506004,2726466,5426,11514353,11511702,3962736,3484,8652,1054,0,0,normal
2509065940,843319669,11691556,3680232,6106,1394966,1329526,610,12505,80,14934,10506091,2726547,5426,11514449,11511798,3962831,3484,8652,1054,0,0,normal
2509087530,843340194,11691598,3680268,6106,1394998,1329559,610,12505,80,14935,10506137,2726593,5426,11514527,11511876,3962909,3484,8652,1054,0,0,normal
2509093650,843348861,11691627,3680293,6110,1395023,1329583,610,12505,80,14939,10506209,2726653,5426,11514609,11511958,3962985,3484,8652,1054,0,0,normal
2509097901,843353040,11691653,3680310,6110,1395038,1329598,610,12507,80,14940,10506285,2726714,5426,11514690,11512039,3963064,3484,8652,1054,0,0,normal
2509105280,843360515,11691690,3680339,6110,1395051,1329610,610,12507,80,14940,10506331,2726768,5426,11514750,11512099,3963129,3484,8652,1054,0,0,normal
2509120703,843404922,11691766,3680428,6114,1395097,1329667,610,12510,80,14944,10506429,2726868,5426,11514892,11512241,3963271,3484,8652,1054,0,0,normal
2509137244,843425063,11691826,3680486,6118,1395132,1329704,610,12513,80,14948,10506563,2726930,5426,11514994,11512343,3963374,3484,8652,1054,0,0,normal
2509154210,843443494,11691902,3680555,6119,1395224,1329794,611,12514,82,14951,10506617,2726993,5426,11515145,11512494,3963530,3484,8652,1054,0,0,normal
2509239102,843482738,11692039,3680687,6119,1395323,1329906,612,12514,84,14953,10506693,2727069,5426,11515274,11512623,3963657,3484,8652,1054,0,0,normal
2509255468,843497414,11692095,3680739,6135,1395395,1329980,613,12515,80,14968,10506768,2727140,5426,11515367,11512716,3963754,3484,8652,1054,0,0,normal
2509261952,843521444,11692148,3680789,6139,1395437,1330027,613,12515,80,14972,10506814,2727186,5426,11515457,11512806,3963840,3484,8652,1054,0,0,normal
2509274469,843537346,11692189,3680824,6143,1395529,1330123,613,12515,81,14978,10506880,2727252,5426,11515611,11512960,3963974,3484,8652,1054,0,0,normal
2509295750,843596217,11692300,3680929,6143,1395547,1330142,613,12515,81,14978,10506938,2727310,5426,11515689,11513038,3964048,3484,8652,1054,0,0,normal
2509306999,843608650,11692340,3680969,6147,1395585,1330181,613,12515,81,14982,10507019,2727391,5426,11515803,11513152,3964159,3484,8652,1054,0,0,normal
2509321661,843630385,11692440,3681035,6151,1395612,1330209,613,12516,81,14986,10507156,2727444,5426,11515900,11513249,3964239,3484,8652,1054,0,0,normal
2509333879,843635103,11692472,3681058,6151,1395638,1330235,613,12516,81,14986,10507206,2727488,5426,11515966,11513315,3964302,3484,8652,1054,0,0,normal
2509336870,843635860,11692487,3681066,6151,1395651,1330249,613,12517,81,14986,10507281,2727552,5426,11516056,11513405,3964390,3484,8652,1054,0,0,normal
2509348850,843653004,11692540,3681117,6151,1395668,1330266,613,12517,81,14986,10507349,2727619,5426,11516131,11513480,3964468,3484,8652,1054,0,0,normal
2509359696,843666127,11692580,3681158,6155,1395696,1330296,613,12519,80,14990,10507405,2727674,5426,11516215,11513564,3964550,3484,8652,1054,0,0,normal
2509383328,843698134,11692649,3681224,6155,1395964,1330559,613,12519,79,14990,10507452,2727721,5426,11516650,11513999,3964965,3484,8652,1054,0,0,normal
2510116390,843756723,11693366,3681673,6155,1396165,1330760,613,12519,79,14990,10507548,2727814,5426,11516821,11514170,3965133,3484,8652,1054,0,0,normal
2510136059,843777789,11693429,3681737,6155,1396200,1330797,613,12522,77,14990,10507623,2727889,5426,11516947,11514296,3965263,3484,8652,1054,0,0,normal
2510153268,843801082,11693496,3681801,6159,1396253,1330858,613,12522,77,14996,10507767,2727957,5426,11517076,11514425,3965377,3484,8652,1054,0,0,normal
2510184645,843820241,11693616,3681869,6173,1396355,1330959,616,12523,77,15011,10507891,2728011,5426,11517193,11514542,3965479,3484,8652,1054,0,0,normal
2510198340,843829486,11693660,3681898,6181,1396402,1331006,616,12524,77,15019,10507953,2728055,5426,11517289,11514638,3965574,3484,8652,1054,0,0,normal
2510224163,843863949,11693753,3681994,6181,1396550,1331164,622,12524,83,15026,10508051,2728150,5426,11517442,11514791,3965729,3484,8652,1054,0,0,normal
2510235878,843878994,11693805,3682044,6235,1396712,1331337,622,12525,77,15078,10508107,2728206,5426,11517603,11514952,3965876,3484,8652,1054,0,0,normal
2510249491,843935584,11693884,3682125,6243,1396804,1331433,624,12526,81,15089,10508158,2728254,5426,11517681,11515030,3965951,3484,8652,1054,0,0,normal
